id,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,first_funding_year,last_funding_year
999,CA,34.102827000000005,-118.32999,90028,c:65601,Hollywood,Hollywood CA 90028,Help Me Rent Magazine,0,1/1/2010,2012-05-01,2010-08-01,2010-08-01,0.5808,0.5808,2.5205,4.4767,13,1,500000,0,CA,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,c:65601,0,1,0,0,0,0,1.0,0,closed,2010,2010
395,CA,37.872222,-122.268403,94710,c:2351,Berkeley,San Francisco CA 94105,MOG,1,6/1/2005,2013-06-01,2006-05-04,2010-02-26,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,CA,1,0,0,0,0,music,0,0,0,0,0,0,0,0,0,1,c:2351,1,1,1,0,0,0,3.0,1,acquired,2006,2010
1015,CA,34.147645000000004,-118.144478,91105,c:6854,Pasadena,Pasadena CA 91105,Loud3r,0,9/1/2007,2012-07-15,2009-06-05,2009-12-28,1.7616,2.326,0.8767,3.0274,12,2,3529175,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:6854,1,0,1,0,0,0,1.0,0,closed,2009,2009
428,NY,40.74188770000001,-74.00474659999998,10011,c:25306,New York,San Francisco CA 94105,Oyster.com,1,3/1/2008,2013-06-01,2008-03-01,2012-10-11,0.0,4.6164,3.2904,5.2685,15,4,23400000,3,NY,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,c:25306,0,0,1,1,1,0,2.25,1,acquired,2008,2012
33,CA,37.4155698,-121.9486567,95134,c:10915,San Jose,San Francisco CA 94105,LogLogic,1,1/1/2002,2013-06-01,2009-05-26,2009-05-26,7.4027,7.4027,7.4,11.874,15,1,8800000,3,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,c:10915,0,0,0,0,0,1,5.0,1,acquired,2009,2009
1024,NY,40.728425,-73.999882,10012,c:70661,New York,New York NY 10012,StyleTrek,0,2/1/2010,2012-01-01,2010-02-01,2010-02-01,0.0,0.0,0.3288,0.3288,2,1,1500000,1,NY,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,c:70661,0,0,0,0,0,0,6.0,1,closed,2010,2010
1143,CA,32.988246999999994,-117.080769,92128,c:9668,San Diego,San Francisco CA 94105,Sequoia Communications,0,1/1/2000,2011-01-01,2004-11-09,2009-06-02,4.8603,9.4247,2.5205,4.4767,3,7,74000000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:9668,1,0,0,0,1,1,2.0,1,closed,2004,2009
410,OR,45.520247,-122.674195,97201,c:2434,Portland,Portland OR 97201,SnapNames,1,1/1/2000,2013-06-01,2001-06-01,2001-12-31,1.4164,2.0,7.0055,11.4219,3,3,8800000,2,OR,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:2434,0,0,1,1,0,0,1.0,0,acquired,2001,2001
877,CA,37.77522800000001,-122.39963,94107,c:522,San Francisco,San Francisco CA 94105,Simple Star,1,1/1/2001,2013-06-01,2003-08-01,2005-08-10,2.5808,4.6082,0.5808,10.2219,3,2,7100000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:522,0,1,1,0,0,0,1.5,1,acquired,2003,2005
48,MA,42.3751,-71.105616,2142,c:1165,Cambridge,Cambridge MA 2142,StyleFeeder,1,5/3/2006,2013-06-01,2007-09-01,2009-05-01,1.3315,2.9973,2.1616,5.9616,8,3,3500000,6,MA,0,0,1,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:1165,1,1,1,0,0,0,1.6667,1,acquired,2007,2009
1082,CA,37.36883,-122.03635,94089,c:80433,Sunnyvale,Sunnyvale CA 94089,FlashSoft,1,11/25/2009,2013-06-01,2011-06-28,2011-06-28,1.589,1.589,1.1863,2.5452,6,1,3000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:80433,0,0,1,0,0,0,2.0,1,acquired,2011,2011
1075,NY,42.961748,-78.870914,14217,c:79456,Kenmore,Kenmore NY 14217,TrustDegrees,0,3/1/2011,2012-01-01,2011-04-17,2011-06-09,0.1288,0.274,0.3068,0.3068,5,2,11000,1,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:79456,0,1,0,0,0,0,1.0,0,closed,2011,2011
256,CA,33.55327800000001,-117.6779,92677,c:17282,Laguna Niguel,San Francisco CA 94105,Symwave,1,1/1/2001,2013-06-01,2007-07-18,2009-08-06,6.5452,8.6,5.0027,5.0027,4,3,26200000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:17282,1,0,0,0,1,0,2.5,1,acquired,2007,2009
629,CA,37.398022,-122.049143,94043,c:3610,Mountain View,San Francisco CA 94105,Clearwell Systems,1,12/6/2004,2011-05-19,2006-04-04,2007-08-22,1.3259999999999998,2.7096,4.3699,6.462999999999999,6,2,29000000,3,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:3610,0,0,0,1,1,0,2.5,1,acquired,2006,2007
539,CA,37.400945,-122.111318,94040-1309,c:30667,Mountain View,San Francisco CA 94105,Impeva,0,1/1/2004,2012-03-16,2008-11-03,2008-11-03,4.8438,4.8438,2.5205,4.4767,2,1,10000000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:30667,0,0,0,1,0,0,2.0,0,closed,2008,2008
946,CA,32.833501,-117.26162,92037,c:59054,La Jolla,La Jolla CA 92037,Nettle,0,10/4/2010,2012-01-01,2011-08-11,2011-08-11,0.8521,0.8521,0.0,2.9425,3,1,500000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:59054,0,1,0,0,0,0,3.0,1,closed,2011,2011
375,CA,37.487259,-122.232217,94063,c:22721,Redwood City,San Francisco CA 94105,CubeTree,1,1/1/2008,2013-06-01,2008-02-01,2009-11-02,0.0849,1.8384,1.4164,2.337,3,3,11500000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:22721,0,1,1,1,0,0,1.5,1,acquired,2008,2009
367,TX,30.2734822,-97.7588828,78703,c:22168,Austin,San Francisco CA 94105,Infochimps,1,7/14/2009,2013-06-01,2010-09-14,2013-06-04,1.1699,3.8932,2.3014,3.4301,8,5,5350000,3,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:22168,0,1,1,0,0,0,3.0,1,acquired,2010,2013
51,CA,37.787126,-122.39783,94105,c:1205,San Francisco,San Francisco CA 94105,Songbird,0,2/1/2006,2013-06-28,2006-10-02,2010-01-27,0.6658,3.989,5.0849,7.3699,27,3,11015719,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:1205,1,0,1,0,0,0,2.0,1,closed,2006,2010
388,CA,37.779281,-122.419236,94103,c:23139,San Francisco,San Francisco CA 94103,SimpleGeo,1,5/1/2009,2013-06-01,2009-11-10,2010-05-18,0.5288,1.0466,1.2959,3.3781,30,3,9807367,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:23139,0,1,1,0,0,0,8.6667,1,acquired,2009,2010
870,CA,37.779281,-122.419236,94110,c:51379,San Francisco,San Francisco CA 94110,1000memories,1,7/1/2010,2013-06-01,2010-01-01,2011-02-16,-0.4959,0.6301,0.589,3.011,8,2,2535000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:51379,0,1,1,0,0,0,5.0,1,acquired,2010,2011
384,TX,32.958634,-96.823641,75001,c:23107,Addison,San Francisco CA 94105,SensorLogic,1,1/1/2002,2013-06-01,2007-06-19,2010-12-13,5.4658,8.9534,8.8384,8.9534,4,3,19000000,2,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:23107,1,0,0,1,1,0,5.3333,1,acquired,2007,2010
853,CA,37.388869,-122.072353,94041,c:50162,Mountain View,Mountain View CA 94041,TouristEye,1,2/1/2010,2013-06-01,2010-02-01,2012-11-06,0.0,2.7644,1.1616,1.1616,4,3,475000,1,CA,1,0,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,c:50162,0,1,0,0,0,0,4.0,0,acquired,2010,2012
155,NY,40.730646,-73.986614,10005,c:15470,New York,New York NY 10005,Oberon Media,1,1/1/2003,2013-06-01,2008-10-06,2010-11-10,5.7671,7.862999999999999,9.2575,9.2575,16,2,36000000,1,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:15470,1,0,0,1,0,0,1.0,1,acquired,2008,2010
935,CA,37.662431,-121.874679,94588,c:58237,Pleasanton,Pleasanton CA 94588,Arroyo Video Solutions,1,1/1/2002,2013-06-01,2005-03-02,2005-03-02,3.1671,3.1671,2.5205,4.4767,4,1,12000000,0,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:58237,0,0,0,0,1,0,5.0,1,acquired,2005,2005
424,CA,39.78373,-100.445882,92130-2042,c:25001,San Diego,San Diego CA 92130-2042,Aragon Pharmaceuticals,1,1/1/2009,2013-06-01,2009-05-27,2012-10-04,0.4,3.7589,3.0,3.0,15,4,122000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:25001,0,0,1,1,1,1,2.5,1,acquired,2009,2012
208,NY,40.730646,-73.986614,10005,c:163104,New York,New York NY 10005,#waywire,1,6/1/2012,2013-06-01,2012-06-30,2012-06-30,0.0795,0.0795,0.5014,1.3781,8,1,1750000,2,NY,0,1,0,0,0,news,0,0,0,0,0,0,0,0,0,1,c:163104,0,0,0,0,0,0,5.0,1,acquired,2012,2012
749,NY,40.729839,-73.991781,10003,c:43263,New York,New York NY 10003,Feedtrace,1,8/10/2009,2013-06-01,2010-03-01,2010-03-01,0.5562,0.5562,-0.0247,1.9288,3,1,130000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:43263,0,1,0,0,0,0,1.0,0,acquired,2010,2010
645,OH,41.505161,-81.693445,44131,c:37173,Cleveland,Cleveland OH 44131,Five Star Technologies,0,1/1/1999,2012-02-02,2006-11-30,2009-11-24,7.9178,10.9041,2.5205,4.4767,4,3,13222860,0,OH,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,1,c:37173,1,0,0,0,0,0,3.0,1,closed,2006,2009
60,IN,39.914281,-86.07647800000002,46250,c:12179,Indianapolis,San Francisco CA 94105,Vontoo,0,1/1/2005,2012-10-31,2009-02-17,2011-02-24,4.1315,6.1507,5.5699,6.1096,10,2,2192000,3,IN,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,c:12179,1,0,0,1,0,0,3.0,0,closed,2009,2011
735,MA,42.3751,-71.105616,2142,c:42501,Cambridge,Cambridge MA 2142,Allurent,1,1/1/2005,2013-06-01,2010-02-22,2010-02-22,5.1452,5.1452,2.0,2.0,4,1,2000000,1,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:42501,1,0,0,0,0,0,1.0,1,acquired,2010,2010
142,CA,37.5455355,-122.32088020000002,94608,c:15017,Emeryville,San Francisco CA 94105,Quantivo,1,1/1/2005,2013-06-01,2008-01-09,2009-12-16,3.0219,4.9589,6.5836,6.6822,11,2,9400000,2,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:15017,0,0,1,0,0,0,2.0,1,acquired,2008,2009
260,CA,37.431091,-122.099263,94043,c:17320,Mountain View,San Francisco CA 94105,Crossing Automation,1,1/1/2003,2013-06-01,2008-05-05,2010-03-23,5.3452,7.2274,2.5205,4.4767,2,4,13045000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:17320,0,0,1,1,0,0,2.0,1,acquired,2008,2010
250,CA,25.752358,-80.25468000000002,94104,c:1716,San Francisco,San Francisco CA 94105,Scrapblog,1,1/1/2006,2013-06-01,2006-03-06,2010-02-05,0.1753,4.0986,0.7342,5.0493,8,4,10000000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1716,0,0,1,1,1,0,1.25,1,acquired,2006,2010
987,CA,37.558245,-122.302654,94402,c:6356,San Mateo,San Francisco CA 94105,Yield Software,1,1/1/2007,2013-06-01,2008-06-04,2008-06-04,1.4247,1.4247,1.0,1.0,7,1,6000000,1,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:6356,0,0,0,1,0,0,2.0,1,acquired,2008,2008
1029,PA,40.03935300000001,-76.307448,17603,c:7163,Lancaster,San Francisco CA 94105,FlyCast,0,1/1/2006,2013-01-01,2008-01-01,2009-07-22,2.0,3.5562,4.5699,4.5699,3,2,2100000,1,PA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:7163,1,1,0,0,0,0,2.0,0,closed,2008,2009
816,WA,39.78373,-100.445882,98104,c:46835,Seattle,Seattle WA 98104,Off & Away,1,12/1/2009,2013-06-01,2010-05-03,2010-10-21,0.4192,0.8877,0.0849,1.863,3,2,3250000,3,WA,0,0,0,0,1,travel,0,0,0,0,0,0,0,0,0,1,c:46835,1,0,1,0,0,0,1.0,1,acquired,2010,2010
297,CA,37.3969138,-121.8939054,95131,c:18027,San Jose,San Francisco CA 94105,CypherMax,0,1/1/2000,2012-09-10,2006-07-27,2007-02-25,6.5726,7.1562,2.5205,4.4767,1,3,148000000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:18027,1,0,0,1,0,0,3.5,1,closed,2006,2007
277,CA,34.185043,-118.878852,91360,c:17634,Thousand Oaks,San Francisco CA 94105,Nexsan,1,1/1/2000,2013-06-01,2003-12-01,2009-04-18,3.9178,9.3014,10.7507,10.7507,10,2,24500000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:17634,1,0,1,0,0,0,2.0,1,acquired,2003,2009
826,UT,40.233844,-111.658534,84087,c:47341,Provo,Provo UT 84087,Tipping Bucket,0,4/8/2009,2012-01-01,2009-04-01,2010-03-01,-0.0192,0.8959,1.063,1.063,4,2,72000,1,UT,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:47341,0,1,0,0,0,0,1.0,0,closed,2009,2010
737,CA,37.416597,-122.154064,94304,c:42610,Palo Alto,Palo Alto CA 94304,Qlusters,0,1/1/2001,2008-09-11,2007-08-08,2007-08-08,6.6027,6.6027,4.0027,4.0027,3,1,10360000,1,CA,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,c:42610,0,0,0,0,1,0,5.0,1,closed,2007,2007
3,NY,40.775309,-73.98365600000002,10001,c:10137,New York,San Francisco CA 94105,Producteev,1,7/8/2008,2013-06-01,2008-07-15,2010-02-01,0.0192,1.5699,2.4849,4.8712,12,3,1310000,2,NY,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:10137,0,1,0,0,0,0,6.0,1,acquired,2008,2010
830,NY,40.759089,-73.987573,10036,c:47662,New York,New York NY 10036,SpinTheCam,0,2/12/2010,2012-02-17,2010-01-01,2010-01-01,-0.1151,-0.1151,0.0466,0.0466,1,1,150000,1,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:47662,0,1,0,0,0,0,1.0,0,closed,2010,2010
517,CA,37.229676,-121.971225,95032-5405,c:29387,Los Gatos,San Francisco CA 94105,Amalfi Semiconductor,1,1/1/2003,2013-06-01,2006-02-01,2012-04-24,3.0877,9.3178,0.4959,9.5315,5,3,64000000,2,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:29387,1,0,0,1,1,0,3.3333,1,acquired,2006,2012
941,OH,39.96226,-83.00070600000002,43207,c:58696,Columbus,Columbus OH 43207,Dormzy,0,5/1/2010,2013-03-01,2010-05-01,2010-05-01,0.0,0.0,0.0,0.0,2,1,250000,1,OH,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,c:58696,0,1,0,0,0,0,1.0,0,closed,2010,2010
101,CA,34.144926,-118.149767,91105,c:13815,Pasadena,San Francisco CA 94105,iChange,1,1/1/2008,2013-06-01,2007-10-01,2010-02-01,-0.2521,2.0877,1.4164,1.4164,6,3,1830000,1,CA,1,0,0,0,0,health,0,0,0,0,0,0,0,0,0,1,c:13815,0,1,1,0,0,0,2.0,0,acquired,2007,2010
908,OR,39.78373,-100.445882,97204,c:55307,Portland,Portland OR 97204,AppFog,1,8/1/2010,2013-06-01,2011-01-01,2011-08-10,0.4192,1.0247,0.7726,2.1699,10,2,9800000,4,OR,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:55307,0,0,1,1,0,0,4.5,1,acquired,2011,2011
342,CA,38.904549,-77.061767,94104,c:2033,San Francisco,San Francisco CA 94105,HotPads,1,5/4/2005,2013-06-01,2007-03-01,2007-03-01,1.8247,1.8247,3.8959,5.9068,15,1,2300000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:2033,0,0,1,0,0,0,1.0,0,acquired,2007,2007
775,WA,47.682233,-122.135521,98052,c:444,Redmond,San Francisco CA 94105,Sampa,0,3/1/2005,2009-07-17,2007-08-01,2008-04-02,2.4192,3.0904,-0.1616,3.9699,3,2,1310000,4,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:444,0,1,0,0,0,0,1.0,0,closed,2007,2008
793,CA,37.781557,-122.407959,94103,c:454,San Francisco,San Francisco CA 94105,DanceJam,0,4/1/2007,2011-01-01,2007-05-01,2008-02-01,0.0822,0.8384,0.0,4.1836,4,2,4500000,5,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:454,0,1,0,1,0,0,5.5,1,closed,2007,2008
47,CA,37.571318,-122.267962,94404,c:11531,Foster City,San Francisco CA 94105,Right90,1,1/1/2003,2013-06-01,2005-02-28,2008-09-23,2.1616,5.7315,5.0027,5.0027,5,3,22000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:11531,0,0,1,1,1,0,2.6667,1,acquired,2005,2008
1043,CA,37.775196,-122.419204,94107,c:741,San Francisco,San Francisco CA 94105,SocialMedia.com,1,1/1/2007,2013-06-01,2007-09-01,2009-01-29,0.6658,2.0795,3.0301,4.2877,23,3,10000000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:741,0,1,1,1,0,0,2.6667,1,acquired,2007,2009
657,NY,40.730646,-73.986614,10014,c:37826,New York,New York NY 10014,BuyWithMe,1,3/1/2009,2013-06-01,2010-01-20,2011-06-01,0.8904,2.2521,2.6603,2.7534,21,4,36500000,3,NY,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:37826,0,0,1,1,1,0,1.5,1,acquired,2010,2011
1037,CO,47.601803,-122.332085,80205,c:7299,Denver,San Francisco CA 94105,Photobucket,1,6/1/2003,2013-06-01,2005-03-01,2013-05-14,1.7507,9.9589,9.3425,10.4603,35,7,33672656,3,CO,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:7299,1,0,1,1,0,0,2.0,1,acquired,2005,2013
623,CA,37.320309,-122.05004,95014,c:35579,Cupertino,Cupertino CA 95014,XtremIO,1,1/1/2009,2013-06-01,2009-11-11,2011-12-05,0.8603,2.926,3.0,3.0,4,3,19000000,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:35579,0,0,1,1,0,0,2.0,1,acquired,2009,2011
359,CA,37.36883,-122.03635,94086,c:21654,Sunnyvale,Sunnyvale CA 94086,Level 5 Networks,1,1/1/2002,2013-06-01,2005-06-20,2005-06-20,3.4685,3.4685,2.0,2.0,3,1,30000000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:21654,0,0,0,1,0,0,4.0,1,acquired,2005,2005
927,CA,37.388869,-122.072353,94041,c:57338,Mountain View,Mountain View CA 94041,Votizen,1,3/19/2009,2013-06-01,2010-09-23,2012-02-24,1.5151,2.937,2.6384,3.8164,6,2,2250000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:57338,1,0,0,0,0,0,8.5,1,acquired,2010,2012
223,CA,34.1086325,-118.0215818,91006,c:16613,Arcadia,San Francisco CA 94105,Siimpel Corporation,1,1/1/2000,2013-06-01,2005-11-11,2009-12-16,5.8658,9.9644,8.1699,8.1699,7,6,53818873,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:16613,1,0,0,0,1,0,4.25,1,acquired,2005,2009
590,CA,37.553743,-122.300246,94402,c:334,San Mateo,San Francisco CA 94105,TalkPlus,0,2/1/2004,2008-05-07,2006-10-01,2006-10-01,2.6658,2.6658,2.5205,4.4767,6,1,5500000,0,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:334,0,0,1,0,0,0,1.0,1,closed,2006,2006
1109,WA,47.578174,-122.212731,98006,c:8527,Bellevue,San Francisco CA 94105,Napera Networks,1,12/1/2006,2013-06-01,2008-11-29,2008-11-29,1.9973,1.9973,-0.0822,3.5205,3,1,6000000,2,WA,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:8527,0,0,1,0,0,0,1.0,1,acquired,2008,2008
105,CA,39.78373,-100.445882,94063-2026,c:1389,Redwood City,Redwood City CA 94063-2026,NebuAd,0,1/1/2006,2009-05-20,2007-07-01,2007-09-01,1.4959,1.6658,0.0,7.5233,2,2,30150000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:1389,0,0,1,1,0,0,1.5,1,closed,2007,2007
559,CA,37.674559,-122.385658,94005,c:31614,Brisbane,San Francisco CA 94105,Tercica,1,1/1/2002,2013-06-01,2005-10-14,2007-07-06,3.7863,5.5123,2.5205,4.4767,11,2,83000000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:31614,1,0,0,0,0,0,1.0,0,acquired,2005,2007
167,NY,40.737216,-73.99094699999998,10003,c:15709,New York,San Francisco CA 94105,Robotgalaxy,0,1/1/2006,2012-12-09,2007-01-01,2008-09-16,1.0,2.7096,2.5205,4.4767,1,2,12000000,0,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:15709,0,0,1,1,0,0,1.0,0,closed,2007,2008
983,CA,37.36883,-122.03635,94085,c:63053,Sunnyvale,Sunnyvale CA 94085,PasswordBank,1,1/1/2008,2013-06-01,2008-03-01,2009-07-01,0.1644,1.4986,3.1644,5.5479,6,2,3500000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:63053,0,1,1,0,0,0,1.0,0,acquired,2008,2009
1007,CA,37.433414,-122.128772,94306,c:668,Palo Alto,San Francisco CA 94105,SnapTell,1,1/1/2006,2013-06-01,2007-06-07,2007-06-07,1.4301,1.4301,2.3452,3.4575,5,1,4000000,3,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:668,0,0,1,0,0,0,4.0,1,acquired,2007,2007
1073,CA,33.87751,-117.727046,92887,c:79149,Yorba Linda,Yorba Linda CA 92887,Gigi Hill,0,1/1/2009,2013-07-16,2011-06-15,2012-08-08,2.4521,3.6027,2.5205,4.4767,9,2,4000000,0,CA,1,0,0,0,0,manufacturing,0,0,0,0,0,0,0,0,0,1,c:79149,0,0,1,0,0,0,1.0,1,closed,2011,2012
248,CA,37.409618,-122.017792,94089,c:17070,Sunnyvale,San Francisco CA 94105,CloudShield Technologies,1,1/1/2000,2013-06-01,2005-10-28,2007-09-17,5.8274,7.7151,10.0082,10.0082,11,2,25000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:17070,1,0,0,0,0,0,4.5,1,acquired,2005,2007
1039,NY,40.73901,-73.997259,10011,c:7329,New York,New York NY 10011,Instinctiv,1,8/1/2007,2013-06-01,2008-06-01,2011-05-05,0.8356,3.7616,0.9041,0.9041,5,3,1420698,1,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:7329,1,1,0,0,0,0,2.0,1,acquired,2008,2011
460,CA,37.2496346,-121.9665932,95008,c:26666,Campbell,San Francisco CA 94105,Anchor Bay Technologies,1,10/1/2001,2013-06-01,2003-05-16,2007-01-29,1.6219,5.3315,-3.7507,-3.7507,5,2,10000000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:26666,1,0,1,0,0,0,3.0,1,acquired,2003,2007
584,CA,37.441537,-122.158332,94301,c:32475,Palo Alto,Palo Alto CA 94301,Waze,1,1/1/2007,2013-06-01,2008-03-01,2011-10-18,1.1644,4.7973,2.326,6.9041,18,3,67000000,5,CA,1,0,0,0,0,transportation,0,0,0,0,0,0,0,0,0,1,c:32475,0,0,1,1,1,0,2.6667,1,acquired,2008,2011
916,CA,37.5068854,-122.2475729,94070,c:5585,San Carlos,San Francisco CA 94105,Aster Data Systems,1,7/1/2005,2013-06-01,2005-11-01,2010-09-22,0.337,5.2301,4.1726,5.7205,13,4,53000000,3,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:5585,0,1,1,1,1,0,4.5,1,acquired,2005,2010
949,CA,34.050451,-118.437775,90024,c:59298,Los Angeles,Los Angeles CA 90024,Diversion,0,5/1/2010,2012-06-01,2010-10-18,2011-07-22,0.4658,1.2247,0.0,1.2247,5,2,300000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:59298,0,1,0,1,0,0,2.0,1,closed,2010,2011
331,CA,37.441537,-122.158332,94301,c:19725,Palo Alto,Palo Alto CA 94301,Codesion,1,1/1/2002,2013-06-01,2007-09-01,2010-07-01,5.6685,8.5014,6.7534,8.0932,4,3,1400000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:19725,0,1,0,0,0,0,1.0,0,acquired,2007,2010
652,CA,37.76179550000001,-122.4092704,94110,c:3770,San Francisco,San Francisco CA 94105,Xoopit,1,1/1/2004,2013-06-01,2006-12-01,2008-04-02,2.9178,4.2548,2.0027,7.1699,4,2,6500000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:3770,0,0,1,0,0,0,7.0,1,acquired,2006,2008
83,CA,37.79287100000001,-122.400747,941017,c:13127,San Francisco,San Francisco CA 94105,One Block Off the Grid (1BOG),1,11/1/2008,2013-06-01,2010-02-11,2010-02-11,1.2795,1.2795,2.7041,3.5836,8,1,5000000,3,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:13127,0,0,1,0,0,0,1.0,1,acquired,2010,2010
947,WA,39.78373,-100.445882,98104,c:59187,Seattle,Seattle WA 98104,Appature,1,1/1/2007,2013-06-01,2009-12-07,2012-07-13,2.9342,5.5342,3.9178,6.1973,6,2,9600000,2,WA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:59187,0,0,1,0,0,0,3.0,1,acquired,2009,2012
427,WA,47.631239,-122.16806,98005,c:253,Bellevue,San Francisco CA 94105,Action Engine,1,2/1/2000,2013-06-01,2000-05-01,2007-07-01,0.2466,7.4164,3.9178,10.9233,9,5,58200000,3,WA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:253,0,0,1,1,1,1,1.4,1,acquired,2000,2007
